timestamp_utc,k,D,p,start_index,evaluations,iterations,elapsed_seconds,value,gradient_norm,plateau_value_range,plateau_gradient_max,reason,gamma,beta
2026-05-30T18:55:34Z,2,9,14,1,67,0,12346.284985,0.721906492015,1.988113e-04,9.658145053781e-05,1.561005e-02,best_seen,6.1559140049893895;2.8925155022846623;2.87603357448275;2.8582929144946965;2.8509773936361884;2.844035956282285;2.8370566775333095;2.8271875535840283;2.813612101779684;2.7959009388971263;2.772908501509105;2.73446315063698;2.687229951635778;2.653968169834926,2.5015485851286794;0.5273257252381552;2.664798414654293;0.45796009564642787;2.709515497855209;0.4103172580411837;2.758060534766455;0.3552178244673973;2.8198925865599676;0.2815975848329182;2.9032718064953187;0.19171441089065575;3.0093273602067283;0.06497176458130838
2026-05-30T19:01:41Z,2,9,14,1,69,0,12713.424633,0.721906547390,2.569313e-04,9.675696251088e-05,1.561005e-02,best_seen,6.155995172304966;2.892606484939555;2.8760863864606785;2.858304581984782;2.85099943993933;2.844044157352247;2.837018498345776;2.8271209897601275;2.813711814877807;2.7959964966983364;2.773036969685621;2.7344819077062086;2.6872613804135987;2.6540722288911534,2.5014837648169146;0.5273852289653319;2.664791815573275;0.457951915373497;2.709452501512299;0.4102803222160323;2.7578587431367962;0.3552429904118112;2.8199138138123496;0.28165756234777944;2.9031653228075163;0.19194227255992946;3.009198649743399;0.06513997666005045
2026-05-30T19:04:46Z,2,9,14,1,70,0,12898.562741,0.721906595240,1.714793e-04,9.681233751213e-05,1.561005e-02,best_seen,6.15597556868628;2.892624405652125;2.8760958325184762;2.858354169538819;2.8510162677114903;2.8441425316366384;2.8370006665150447;2.8270602131248936;2.813816200247417;2.796064632255039;2.7731082427261895;2.7343927131081043;2.6872216727931484;2.654001088284949,2.501467168903809;0.5274228818631431;2.6647695381160212;0.4579213725188498;2.7093751247098905;0.41031681056021285;2.7577256743931433;0.355195019799713;2.819973739128407;0.28165515893614895;2.903118632200814;0.19200117205846584;3.00919613653668;0.06501870234096119
2026-05-30T19:07:51Z,2,9,14,1,71,0,13083.367342,0.721906595367,1.559635e-04,3.395936763206e-05,6.731563e-03,best_seen,6.155976507458302;2.8926235474705897;2.876095380168585;2.8583517949053845;2.8510154618683474;2.8441378207193666;2.8370015204402335;2.827063123577584;2.813811201473157;2.796061369400596;2.7731048296248906;2.7343969844314016;2.687223574299382;2.6540044950442723,2.5014679636437576;0.527421078752831;2.6647706049319964;0.4579228351456164;2.7093788301062465;0.41031506321768435;2.7577320467479383;0.35519731700153234;2.819970869443426;0.281655274029981;2.9031208681061313;0.1919983514975166;3.0091962568883455;0.06502450988800446
2026-05-30T19:10:56Z,2,9,14,1,72,0,13267.827575,0.721906612798,1.009166e-04,3.395949454510e-05,6.731563e-03,best_seen,6.155980354392817;2.8926066888200785;2.8760763508149214;2.8583863480373037;2.8510399190635103;2.844108363268226;2.8369676767340564;2.8270649816101794;2.8138707449699387;2.7960837976331536;2.7730959748402553;2.734373125093243;2.6872275557851566;2.6539998507472924,2.5014737613334863;0.527445586861853;2.664767030944792;0.45793533626122995;2.709365229420578;0.4103249551713817;2.7576602479160033;0.35519942560493634;2.819999209392045;0.2816444071209626;2.903109295104677;0.19200517312327237;3.009220554846927;0.06496086057607053
2026-05-30T19:17:07Z,2,9,14,1,74,0,13638.760505,0.721906613093,1.158589e-04,3.397692521612e-05,6.731563e-03,best_seen,6.155980921137436;2.892604205141338;2.876073547340165;2.8583914385324833;2.8510435221879495;2.8441040234875836;2.836962690754101;2.8270652553424127;2.81387951713809;2.7960871018433187;2.773094670320636;2.7343696100473083;2.687228142352365;2.6539991665322855,2.5014746154705785;0.5274491974871107;2.6647665044117796;0.4579371779718141;2.7093632257172673;0.41032641249058305;2.757649670246554;0.3551997362521879;2.8200033845380834;0.28164280616773774;2.9031075901273034;0.19200617811040663;3.0092241345120443;0.06495148352404678
2026-05-30T19:20:13Z,2,9,14,1,75,0,13825.137128,0.721906624278,1.002745e-04,3.397722050247e-05,6.731563e-03,best_seen,6.155988022172929;2.8925983773451818;2.876062633159962;2.8583892039812704;2.8510343347901164;2.8440888915168094;2.836932216569593;2.82704733253733;2.8138984355609633;2.7961026215587697;2.773068189325594;2.7343523749258987;2.687221645616046;2.6539969476946346,2.501478375332779;0.5274773989613585;2.6647739849763137;0.45792896591285726;2.709363244537374;0.4103560540913802;2.757626904135495;0.3551872402982611;2.8200329473664327;0.281638618465456;2.9031040718552616;0.1919888237832605;3.0092499877490924;0.06494162607240828
2026-05-30T19:23:17Z,2,9,14,1,76,0,14009.669197,0.721906641465,9.533256e-05,3.398840513691e-05,6.731563e-03,best_seen,6.156016426314899;2.892575066160556;2.876018976439149;2.858380265776418;2.850997585198783;2.8440283636337123;2.8368103198315615;2.8269756413169995;2.813974109252457;2.796164700420574;2.772962265345428;2.734283434440261;2.6871956586707686;2.6539880723440303,2.501493414781581;0.5275902048583495;2.6648039072344494;0.45789611767703;2.7093633198178018;0.4104746204945688;2.7575358396912586;0.3551372564825538;2.82015119867983;0.2816218676563291;2.9030899987670944;0.1919194064746759;3.0093534006972855;0.06490219626585514
2026-05-30T19:26:25Z,2,9,14,1,77,0,14196.848530,0.721906641733,8.716033e-05,9.333373567344e-06,3.614755e-03,best_seen,6.156013260319413;2.8925776644824976;2.876023842524567;2.8583812620507025;2.85100168139857;2.8440351102203505;2.8368239067416265;2.8269836321966473;2.813965674476784;2.7961577809580365;2.7729740718926372;2.7342911187162584;2.68719855523957;2.653989061612426,2.501491738447648;0.527577631235774;2.664800572026003;0.4578997790221421;2.7093633114268605;0.4104614047918121;2.7575459899580657;0.3551428278015216;2.8201380180977558;0.2816237347426908;2.903091567388096;0.19192714389853083;3.0093418740358726;0.0649065912090192
2026-05-30T19:29:28Z,2,9,14,1,78,0,14380.630354,0.721906646700,1.011430e-04,9.333641226239e-06,3.614755e-03,best_seen,6.15602843436431;2.8925548012106512;2.8759829895210314;2.8584019434489027;2.8510096783017795;2.8439904641481064;2.836731606795076;2.826969909399141;2.8139317986888766;2.7961426151451243;2.7729362466386043;2.7342538339143623;2.6872342915167824;2.654035037816721,2.5014679544518814;0.5276201259828307;2.6647806060340384;0.45789461894059946;2.7093275569534314;0.41054651874697573;2.757507341983365;0.3551070659789202;2.8202355123830927;0.28164570158819957;2.903092411383124;0.19185838071789466;3.009385072001166;0.06491087624828085
2026-05-30T19:32:31Z,2,9,14,1,79,0,14563.189699,0.721906649648,4.756219e-05,9.338608446985e-06,3.614755e-03,best_seen,6.156022667308278;2.8925634906385995;2.8759985161365167;2.858394083265079;2.851006638994251;2.8440074323594167;2.8367666863646392;2.826975124893274;2.8139446735398685;2.7961483790725037;2.7729506225259115;2.734268004397127;2.687220709567179;2.6540175640746755,2.5014769938106802;0.5276039754053802;2.6647881943201663;0.4578965800840908;2.7093411458186987;0.4105141702893379;2.7575220305543517;0.35512065763731804;2.8201984586502107;0.28163735285654906;2.903092090613899;0.1918845148909756;3.009368654158197;0.06490924767385087
2026-05-30T19:35:33Z,2,9,14,1,80,0,14745.141077,0.721906654161,3.794085e-05,9.341555991860e-06,3.614755e-03,best_seen,6.156015020599273;2.892562274782301;2.8759953144434682;2.858397490495895;2.8510096070200093;2.843988788994606;2.8367504216803985;2.8269687874020777;2.813941186260057;2.7961336890970414;2.772928243726405;2.7342690240719856;2.6872389264125314;2.6540260001670877,2.50146648927752;0.527617894851133;2.6647764737697424;0.4578935948958822;2.709325077464213;0.41054214994581567;2.75751771240913;0.3551106825960982;2.8202041285479265;0.2816311731892015;2.9031053142544914;0.19187415546877493;3.009364228085527;0.06491684095245143
2026-05-30T19:38:37Z,2,9,14,1,81,0,14929.331963,0.721906656207,7.755009e-05,9.346069397731e-06,3.614755e-03,best_seen,6.155984433763253;2.892557411357108;2.8759825076712744;2.85841111941916;2.8510214791230406;2.843914215535363;2.8366853629434354;2.826943437437292;2.8139272371408115;2.796074929195193;2.7728387285283804;2.7342731027714207;2.6873117937939397;2.6540597445367355,2.5014244711448796;0.5276735726341442;2.6647295915680465;0.45788165414304804;2.7092608040462705;0.4106540685717267;2.7575004398282434;0.3550707824312188;2.8202268081387887;0.28160645451981137;2.9031582088168597;0.19183271777997224;3.0093465237948474;0.06494721406685411
2026-05-30T19:41:40Z,2,9,14,1,82,0,15112.343630,0.721906658467,4.718976e-05,9.348115463936e-06,3.614755e-03,best_seen,6.155997316323296;2.892559459733966;2.8759879016261;2.858405379190842;2.8510164788320647;2.8439456243762664;2.836712764374714;2.8269541143325165;2.8139331122292353;2.79609967768383;2.772876430529089;2.7342713849052664;2.6872811035187003;2.654045532087046,2.5014421683371055;0.5276501222719616;2.664749337408312;0.45788668334794;2.7092878747169755;0.41060693069786297;2.7575077146918554;0.355087587578029;2.820217255951343;0.2816168655261144;2.903135930691224;0.19185017050092984;3.00935398048594;0.0649344215220573
2026-05-30T19:44:44Z,2,9,14,1,83,0,15295.877441,0.721906659455,6.515615e-05,5.441027584707e-06,3.614755e-03,best_seen,6.156010106459214;2.892539101696143;2.875994314748481;2.858393110363606;2.851009676975;2.843921457502132;2.8367088791327193;2.826960625507478;2.813931555526482;2.796093570191682;2.772888704091215;2.7342859011571394;2.687305176837552;2.6540762354279694,2.501418647115003;0.5276662247319813;2.664731593230049;0.4578849354096625;2.7092608713872925;0.41065881759610395;2.757474367513913;0.3550989321525392;2.8202110835169707;0.28161368771141065;2.9031351858119154;0.19185954533459643;3.0093371558894995;0.06493070595004724
2026-05-30T19:47:45Z,2,9,14,1,84,0,15477.615418,0.721906660111,3.697220e-05,5.442015121093e-06,3.614755e-03,best_seen,6.156005139548894;2.8925470075189432;2.875991824282082;2.8583978748293637;2.8510123184022893;2.843930842445131;2.836710387924235;2.826958096963425;2.813932160055083;2.7960959419699;2.7728839377867147;2.7342802639284427;2.687295828225731;2.6540643121191114,2.50142778132605;0.5276599715165846;2.6647384839888884;0.4578856142025014;2.709271357836986;0.4106386678829191;2.7574873175281525;0.35509452661028607;2.8202134805147963;0.28161492178122416;2.903135475077702;0.19185590471979883;3.009343689538729;0.06493214885206777
2026-05-30T19:50:56Z,2,9,14,1,85,0,15667.828837,0.721906661414,2.654554e-05,5.442671087930e-06,3.614755e-03,best_seen,6.156006672379174;2.8925462353403493;2.875987511532441;2.8583967086427875;2.8510103650097505;2.8439243371258143;2.836701870080275;2.826956922763064;2.813935027793261;2.796103107131025;2.7728974894690115;2.7342880302576424;2.6873008468158335;2.654080813391697,2.5014161546887177;0.5276660585018033;2.664735026431537;0.4578918373034157;2.7092602624407065;0.4106571749415746;2.7574766696325024;0.35510557588826575;2.8202055328435924;0.281616779977624;2.9031306300192408;0.19186481547726197;3.0093366492373335;0.06493464111037328
2026-05-30T19:53:59Z,2,9,14,1,86,0,15850.839362,0.721906662902,3.966692e-05,6.699119530218e-07,8.788275e-04,best_seen,6.156012803700298;2.892543146625974;2.875970260533878;2.8583920438964827;2.8510025514395942;2.843898315848549;2.8366677987044353;2.8269522259616213;2.813946498745972;2.7961317677755253;2.7729516961981986;2.7343190955744423;2.6873209211762434;2.6541468184820394,2.501369648139387;0.5276904064426776;2.6647211962021298;0.45791672970707303;2.709215880855588;0.41073120317619677;2.7574340780499016;0.35514977300018435;2.820173742158778;0.28162421276322347;2.9031112497853973;0.1919004585071146;3.0093084880317518;0.06494461014359443
2026-05-30T19:57:02Z,2,9,14,1,87,0,16034.169361,0.721906663089,2.510390e-05,6.713996161256e-07,8.788275e-04,best_seen,6.156011324663404;2.8925438917056105;2.8759744219312044;2.8583931691567237;2.851004436279468;2.8439045928691655;2.836676017621839;2.82695335895441;2.8139437316486493;2.7961248540696926;2.7729386201007733;2.734311601798022;2.687316078709332;2.6541308963077115,2.501380866749679;0.5276845330750763;2.6647245324194198;0.4579107250006418;2.709226586868284;0.4107133456071708;2.7574443522666257;0.35513911148730537;2.8201814109131575;0.28162241977866054;2.9031159248106135;0.19189186046517648;3.009315281259702;0.06494220534899453
2026-05-30T20:00:07Z,2,9,14,1,88,0,16219.394463,0.721906664722,1.541251e-05,6.715864546702e-07,8.788275e-04,best_seen,6.156005468379094;2.892534719238978;2.8759798141702504;2.858394678431638;2.8509940362590918;2.8438845703219107;2.836665732881122;2.8269495175578694;2.8139354883840655;2.7961302974581854;2.772963754280378;2.7343420994833156;2.6873314581134573;2.6541419804396154,2.5013698663197386;0.5277038695988606;2.6647136086884786;0.4579282810940678;2.709199330932866;0.4107370090357402;2.7574300602553508;0.35514618591411484;2.8201501553959027;0.28163993982456115;2.9031121870967542;0.1918940040592695;3.0093123964428665;0.06494076071725985
2026-05-30T20:06:15Z,2,9,14,1,90,0,16586.818639,0.721906664745,1.872663e-05,2.511605923239e-07,5.498039e-04,best_seen,6.156004712874589;2.8925335359221345;2.8759805098094438;2.8583948731393978;2.8509926945786277;2.8438819872634626;2.8366644060725967;2.826949021988966;2.81393442494124;2.7961309996960404;2.7729669967776553;2.734346033912969;2.6873334421716915;2.6541434103755868,2.501368447181947;0.5277063641551467;2.664712199445432;0.45793054596151267;2.7091958147132087;0.4107400617951269;2.757428216478932;0.3551470985681195;2.820146123200255;0.28164220004160545;2.9031117049036927;0.19189428059895056;3.009312024279904;0.06494057434895417
2026-05-30T20:09:22Z,2,9,14,1,91,0,16774.036699,0.721906665526,1.376086e-05,2.511838028685e-07,5.498039e-04,best_seen,6.155997424631358;2.8925296114280683;2.8759775012775854;2.8583922556553287;2.850981883431254;2.8438789467133807;2.83666445060289;2.8269533183268467;2.8139284581365342;2.7961216672092406;2.7729726095323746;2.7343650862887756;2.687339772630073;2.654139514228066,2.5013675574312884;0.5277163447559975;2.6647114675064847;0.4579408858773998;2.7091796578366925;0.41074963720121865;2.7574225647399495;0.35515519636718973;2.8201364946969987;0.2816463530817338;2.903112636028016;0.19189353429464417;3.009316288554148;0.06494101335804903
2026-05-30T20:15:28Z,2,9,14,1,93,0,17140.040410,0.721906665613,1.939488e-05,2.519649577870e-07,5.498039e-04,best_seen,6.155994116522479;2.8925278301135244;2.8759761357151805;2.8583910675881894;2.8509769762881363;2.8438775666180134;2.836664470815039;2.8269552684200363;2.8139257498241195;2.7961174312251407;2.7729751571427013;2.734373734097522;2.687342646003658;2.6541377457799236,2.5013671535764828;0.5277208749168661;2.6647111352818795;0.4579455791301445;2.7091723242852512;0.41075398344556074;2.7574199994347977;0.35515887193071727;2.8201321243520336;0.28164823813255957;2.903113058662188;0.1918931955496512;3.0093182240937613;0.06494121262278796
2026-05-30T20:18:31Z,2,9,14,1,94,0,17323.561171,0.721906666140,1.474672e-05,5.251956058938e-08,1.482287e-04,best_seen,6.1559964489763415;2.892521026659538;2.8759713067907957;2.8583909232308424;2.850970781053406;2.8438770634573634;2.8366632367938855;2.826950880355938;2.813925051665965;2.7961140109789984;2.772974075711086;2.734382939956319;2.6873465709298747;2.6541312182016585,2.501367389119502;0.527727960123125;2.664711163251772;0.4579562360232421;2.7091580536212847;0.4107570580873051;2.7574146827492205;0.3551640220066172;2.82012734447731;0.2816525344918352;2.903118327961559;0.19189262137756907;3.0093156438062696;0.06494549903802982
2026-05-30T20:21:39Z,2,9,14,1,94,0,17323.561171,0.721906666140,1.474672e-05,6.746374078270e-07,1.482287e-04,value_plateau,6.1559964489763415;2.892521026659538;2.8759713067907957;2.8583909232308424;2.850970781053406;2.8438770634573634;2.8366632367938855;2.826950880355938;2.813925051665965;2.7961140109789984;2.772974075711086;2.734382939956319;2.6873465709298747;2.6541312182016585,2.501367389119502;0.527727960123125;2.664711163251772;0.4579562360232421;2.7091580536212847;0.4107570580873051;2.7574146827492205;0.3551640220066172;2.82012734447731;0.2816525344918352;2.903118327961559;0.19189262137756907;3.0093156438062696;0.06494549903802982
